AREA,PERIMETER,MAJORAXIS,MINORAXIS,ECCENTRICITY,CONVEX_AREA,EXTENT,CLASS
11343,420.723999,173.5066528,83.82770538,0.875544071,11512,0.609838724,Osmancik
10613,423.32901,172.1127625,79.71240234,0.886284828,10881,0.586969733,Osmancik
11659,429.0830078,171.0142365,87.78890228,0.858183742,12017,0.630898297,Osmancik
12671,448.8380127,180.4714355,90.69844055,0.86454004,12963,0.661601901,Osmancik
10304,416.5610046,174.274231,76.18439484,0.899387479,10541,0.612240076,Osmancik
10928,410.9400024,171.7461395,81.38594055,0.880592942,11132,0.61118567,Osmancik
12385,444.678009,177.6416321,90.33319092,0.861053944,12724,0.736544728,Osmancik
11682,423.3739929,168.3994904,89.37419128,0.847542703,11963,0.715808809,Osmancik
13043,442.4979858,173.8036346,96.69750977,0.830940902,13278,0.647648811,Osmancik
11116,419.7139893,173.0770569,82.31733704,0.879655778,11335,0.60164535,Osmancik
12569,454.1040039,192.0917206,83.93650818,0.899480641,12811,0.566783905,Osmancik
11081,414.07901,169.0088348,84.32627869,0.866633117,11289,0.789920151,Osmancik
11813,430.2550049,172.5695343,88.02676392,0.860118389,12088,0.717504859,Osmancik
13111,457.0180054,188.3343353,90.13023376,0.878052115,13323,0.77944237,Osmancik
13400,468.2279968,187.6287384,92.69112396,0.869454265,13756,0.599713564,Osmancik
11154,427.2219849,174.3178101,82.17609406,0.881911278,11506,0.608577013,Osmancik
10236,398.5379944,160.8490143,82.49160004,0.858477592,10392,0.795647085,Osmancik
11342,429.7810059,179.1381378,81.86804962,0.88946116,11532,0.578939319,Osmancik
12445,440.5769958,184.6552124,86.31019592,0.884039223,12597,0.672302961,Osmancik
10737,412.3059998,165.5516205,83.92192841,0.861991346,11017,0.614104331,Osmancik
10897,420.5549927,168.1186523,83.56301117,0.867723107,11174,0.640849233,Osmancik
8499,370.4460144,156.0722809,70.63035583,0.891739547,8648,0.761559129,Osmancik
12231,450.5589905,187.5421448,84.0381012,0.893982172,12504,0.707157731,Osmancik
10841,419.1000061,166.8651733,84.30315399,0.862992227,11258,0.69475776,Osmancik
10023,413.20401,173.62323,74.24060059,0.903969944,10221,0.579732776,Osmancik
12959,455.2669983,181.2097931,92.44759369,0.860074282,13375,0.62219131,Osmancik
11219,433.7130127,180.3164215,80.25337982,0.895495892,11485,0.700487018,Osmancik
12759,455.3150024,188.1911774,87.08290863,0.886495948,13082,0.675079346,Osmancik
12091,436.2780151,180.9275513,85.87905884,0.880169272,12303,0.620656013,Osmancik
12263,444.95401,180.2208557,87.54528809,0.874088526,12478,0.604505599,Osmancik
11537,428.3869934,177.8139648,83.65266418,0.882426381,11733,0.744995475,Osmancik
11601,416.6459961,165.7809906,89.89610291,0.840211928,11782,0.645216882,Osmancik
10984,421.9599915,170.8734894,83.75952911,0.871618748,11201,0.695542037,Osmancik
11065,416.0840149,172.1811981,82.18488312,0.878731608,11222,0.617880285,Osmancik
11179,418.7099915,171.1083832,84.56639099,0.86933285,11440,0.735605717,Osmancik
12188,435.8609924,182.0326691,85.78117371,0.882004738,12363,0.765770316,Osmancik
11338,420.7940063,177.2741852,82.1394577,0.886176944,11481,0.820108473,Osmancik
11718,427.1459961,164.7481995,93.12975311,0.824895382,12155,0.720309794,Osmancik
11280,421.6830139,170.8309174,85.05522156,0.867239475,11510,0.605475068,Osmancik
10841,413.4599915,170.964798,81.67490387,0.878507078,11070,0.654491663,Osmancik
10020,411.6109924,177.4746552,72.4375,0.912911832,10217,0.547421336,Osmancik
11490,421.1669922,167.7101135,88.55627441,0.849224627,11793,0.755424082,Osmancik
10588,404.3240051,163.6620789,83.96915436,0.858350217,10756,0.614866436,Osmancik
12303,439.3410034,184.3000183,85.29237366,0.886467457,12468,0.597465038,Osmancik
12120,439.7139893,181.697937,85.99253845,0.880916357,12335,0.602535427,Osmancik
10286,406.7130127,171.0506744,77.44872284,0.891621053,10469,0.61844635,Osmancik
11130,413.4089966,168.7458801,85.28479767,0.862882972,11320,0.788802266,Osmancik
11802,430.052002,175.2747498,86.66316986,0.86921072,12024,0.621255994,Osmancik
8702,381.2059937,160.7188263,69.73334503,0.900968671,8924,0.641173005,Osmancik
10783,418.6809998,171.3652039,82.12441254,0.877685964,11133,0.593450725,Osmancik
12146,442.2470093,176.5061646,89.75158691,0.86106801,12502,0.775408566,Osmancik
10844,412.6640015,171.0299988,81.49285126,0.879183769,11046,0.817058444,Osmancik
12502,443.5859985,179.1281433,89.94932556,0.864780128,12788,0.789267659,Osmancik
12061,432.6889954,174.2027893,90.06542969,0.855976403,12378,0.628013551,Osmancik
11543,432.3139954,174.8412628,86.66760254,0.868497789,11940,0.691197634,Osmancik
11088,418.2080078,172.02742,82.93566895,0.876112163,11284,0.624992967,Osmancik
10600,414.8659973,174.6505432,78.23210907,0.894066095,10800,0.602820754,Osmancik
11173,420.9339905,175.6545868,81.66387177,0.885357022,11396,0.801966667,Osmancik
12292,447.4859924,181.3567047,87.98662567,0.874426603,12535,0.593873799,Osmancik
10986,425.1270142,172.678833,83.54908752,0.875155926,11450,0.729918301,Osmancik
10916,416.32901,172.5072479,81.98931122,0.879834414,11093,0.721480489,Osmancik
12452,445.07901,179.0261383,89.89112854,0.864802718,12710,0.617965281,Osmancik
10311,408.3399963,168.2056885,79.92363739,0.879902542,10593,0.653504908,Osmancik
11719,436.4249878,180.1156921,83.87120056,0.884967983,11922,0.683323622,Osmancik
10173,406.9660034,174.5035858,74.86865234,0.903286517,10342,0.762708068,Osmancik
11708,433.6650085,184.3030853,81.25191498,0.897575736,11888,0.611703217,Osmancik
12218,442.6860046,184.3535004,85.83971405,0.884981751,12468,0.642038882,Osmancik
12084,434.6740112,177.5254211,88.0461731,0.868343234,12321,0.627218962,Osmancik
11908,447.6340027,187.8211365,81.94850922,0.899795711,12287,0.580311894,Osmancik
13039,480.1109924,205.8575745,81.43621063,0.918425083,13288,0.576309383,Osmancik
10005,394.098999,161.2628937,79.95714569,0.868426085,10220,0.71875,Osmancik
11467,448.6830139,192.0872345,77.16972351,0.915752411,11739,0.569788814,Osmancik
12277,450.3259888,190.7417755,82.85999298,0.90071559,12482,0.763400078,Osmancik
12232,440.4030151,175.6786804,90.06195068,0.858596742,12525,0.77251482,Osmancik
10594,409.821991,164.2878418,84.0559845,0.859200835,10977,0.627904236,Osmancik
10806,408.6759949,163.7159424,85.63248444,0.852298796,11069,0.611441195,Osmancik
12625,445.928009,181.6507568,89.60035706,0.869884133,12905,0.651444793,Osmancik
11604,433.1170044,175.1418152,86.71931458,0.868814528,12006,0.68258822,Osmancik
10662,420.1950073,175.8825073,78.51628113,0.894826949,10944,0.569429636,Osmancik
11758,436.3829956,177.3486023,85.96657562,0.874662638,12190,0.763556063,Osmancik
9070,375.0939941,156.9848938,74.22942352,0.881145954,9233,0.737398386,Osmancik
11536,426.8519897,172.1890717,87.07992554,0.862696052,11891,0.605882347,Osmancik
11741,445.980011,184.4162598,82.47528076,0.894422233,12215,0.570394456,Osmancik
11693,446.4840088,185.6515961,81.7223053,0.8979038,12064,0.572793186,Osmancik
12261,443.2810059,183.6369324,86.09529877,0.883286119,12507,0.717017531,Osmancik
11730,424.1640015,172.7373657,87.71980286,0.861462116,11913,0.622809827,Osmancik
12164,436.6090088,180.3756561,86.5332489,0.877411187,12351,0.637192249,Osmancik
11337,427.9530029,174.9444427,83.92398071,0.87742275,11617,0.595336854,Osmancik
10937,411.9580078,165.007782,85.2615509,0.856159091,11135,0.624971449,Osmancik
11550,420.2739868,170.953064,87.15016174,0.860298872,11776,0.694695055,Osmancik
12262,443.1669922,190.6796417,82.1251297,0.902496636,12404,0.61816901,Osmancik
9911,390.4599915,157.0979462,81.44798279,0.855105817,10178,0.73133117,Osmancik
12281,442.1109924,177.9575348,89.70896149,0.863643467,12666,0.599073172,Osmancik
8628,372.3340149,157.3330383,70.12502289,0.895177007,8782,0.602640212,Osmancik
11921,422.3590088,168.4995422,91.07193756,0.841351867,12169,0.65905571,Osmancik
10144,403.6430054,165.4689026,79.17584229,0.878090918,10399,0.659300685,Osmancik
11549,425.2200012,174.2269745,85.78465271,0.870384336,11805,0.630128741,Osmancik
10973,419.9429932,171.8334351,82.90455627,0.875912249,11239,0.704752743,Osmancik
10785,423.7950134,175.2690125,79.07759094,0.892433763,11069,0.708420932,Osmancik
11635,436.3340149,179.3974915,84.0184021,0.883550167,11920,0.665922642,Osmancik
11239,419.8619995,170.4618988,85.5631485,0.864897311,11609,0.622521341,Osmancik
12043,444.0580139,179.9172058,86.48320007,0.876894236,12364,0.696127176,Osmancik
11721,442.3500061,186.2523346,81.25922394,0.899808228,11950,0.577787638,Osmancik
11869,434.2520142,177.8726501,86.16555023,0.874834061,12144,0.621511221,Osmancik
11819,434.0339966,176.3721161,86.81894684,0.87045455,12193,0.771878242,Osmancik
11490,445.6860046,179.8617554,83.7257309,0.885047615,12020,0.568924546,Osmancik
11614,437.6560059,184.9021301,81.87991333,0.896606386,11812,0.818117797,Osmancik
10386,411.1390076,171.5273285,77.87589264,0.89099431,10636,0.59196353,Osmancik
11891,446.4070129,189.0554657,81.9135437,0.901260376,12125,0.551914573,Osmancik
10585,409.3160095,167.7482758,81.42166138,0.874303281,10819,0.683564723,Osmancik
11546,429.6809998,179.2159576,82.65701294,0.88728863,11698,0.599574208,Osmancik
10572,412.2520142,163.6511841,84.48179626,0.856449485,10911,0.662198544,Osmancik
10262,412.7680054,166.6488037,80.32595825,0.876167119,10554,0.575805187,Osmancik
10272,403.04599,171.383667,76.66117859,0.894380271,10419,0.759201765,Osmancik
9165,380.6600037,156.6703949,75.54000854,0.876083851,9366,0.65436244,Osmancik
11273,432.6549988,185.8927917,77.61039734,0.908676565,11440,0.619736135,Osmancik
10215,401.4840088,164.2425995,80.21561432,0.872621477,10435,0.682228029,Osmancik
10519,406.756012,169.019043,80.37228394,0.87970376,10684,0.605444908,Osmancik
12643,449.3420105,184.7780762,87.9887085,0.879344642,12903,0.77204448,Osmancik
12598,445.1849976,178.979248,91.10215759,0.860760868,12923,0.631415427,Osmancik
10327,403.3959961,166.081131,79.95890045,0.876476407,10576,0.62330997,Osmancik
10965,416.973999,174.3517456,80.79745483,0.886140645,11224,0.701086938,Osmancik
10818,416.7680054,175.7087555,78.83265686,0.893704891,10987,0.634486794,Osmancik
13667,463.8420105,197.3556519,88.58672333,0.893597841,13829,0.634523451,Osmancik
12274,453.1289978,190.9840393,82.71131134,0.901355624,12466,0.560354292,Osmancik
11817,426.6019897,179.5654297,84.24079132,0.883125424,11977,0.657376528,Osmancik
11248,420.2900085,171.2231293,84.84221649,0.868604064,11521,0.715658188,Osmancik
9225,387.8240051,163.4049835,72.74552155,0.895438373,9422,0.585045636,Osmancik
11986,433.2940063,173.2250519,89.39892578,0.856537104,12243,0.622422993,Osmancik
14153,480.321991,196.9782715,92.79872894,0.882073641,14555,0.772122204,Osmancik
10843,412.3670044,168.2745056,83.94273376,0.866691768,11082,0.787436485,Osmancik
10903,419.6539917,169.5170898,83.22001648,0.87120235,11232,0.697836637,Osmancik
12712,456.0669861,186.1605377,88.9003067,0.878606498,13092,0.644886374,Osmancik
12532,449.7430115,179.2852631,90.64862061,0.862761497,12874,0.602789819,Osmancik
11050,416.4190063,168.3176422,85.25598145,0.862229168,11323,0.691749096,Osmancik
12647,451.0559998,180.3443451,91.42808533,0.861967266,13120,0.658595026,Osmancik
11323,420.0580139,169.9767761,86.36136627,0.861311376,11586,0.719194591,Osmancik
11149,411.3089905,164.672287,87.50299072,0.847135723,11393,0.75921005,Osmancik
11355,428.9920044,172.2812653,85.36949158,0.868594289,11690,0.614248633,Osmancik
12476,452.7579956,192.3231201,83.67256927,0.900400281,12654,0.806411982,Osmancik
10114,398.3670044,161.02005,80.84944916,0.864804924,10305,0.674536467,Osmancik
11919,435.2619934,171.8451843,89.98160553,0.851951838,12168,0.611230791,Osmancik
11994,444.7609863,183.4491272,84.42697144,0.887804866,12262,0.724187911,Osmancik
10782,412.8800049,165.5458679,84.34690094,0.860466063,11112,0.694716513,Osmancik
12191,441.6879883,180.116272,87.87493896,0.872911274,12481,0.601134121,Osmancik
9822,398.3349915,160.62323,79.28845978,0.869671941,10085,0.631518006,Osmancik
11944,442.7890015,182.6370392,84.10048676,0.887670696,12128,0.584544599,Osmancik
10523,429.0570068,173.8842621,78.85678864,0.891255498,11003,0.586566329,Osmancik
10541,406.5360107,162.9910736,83.69825745,0.858080983,10901,0.774617851,Osmancik
12091,442,181.2117767,86.29921722,0.879318535,12400,0.635031521,Osmancik
10899,421.4400024,173.638382,81.15625763,0.884052992,11267,0.693452954,Osmancik
12192,428.5929871,172.949585,90.53118896,0.852053821,12383,0.740524769,Osmancik
12549,448.8479919,175.8460388,92.87818909,0.849133015,12989,0.664988577,Osmancik
11465,419.5950012,167.9875183,88.07779694,0.851526499,11685,0.753780425,Osmancik
10567,398.5920105,161.4571533,83.76702118,0.854884148,10720,0.641123652,Osmancik
11542,426.4039917,175.2760773,84.45689392,0.876253366,11738,0.627282619,Osmancik
10689,416.2550049,170.6242371,80.48485565,0.881754696,10892,0.626920819,Osmancik
9933,397.7200012,160.8506317,79.78276825,0.868319452,10161,0.706371784,Osmancik
11237,429.5299988,179.3839264,80.49434662,0.893669069,11430,0.590426624,Osmancik
12155,434.2749939,174.7768097,89.50150299,0.858931601,12388,0.80294621,Osmancik
11095,423.2409973,170.1550446,84.6175766,0.867580414,11350,0.772363365,Osmancik
12344,442.7019958,179.7357788,88.92992401,0.869017482,12609,0.718970239,Osmancik
11607,426.428009,172.1815338,87.26352692,0.86205709,11842,0.644189119,Osmancik
10381,414.1879883,174.7446289,77.0795517,0.897458792,10556,0.607289135,Osmancik
11083,421.7869873,171.485672,83.67474365,0.872877121,11415,0.6976583,Osmancik
9017,378.7909851,155.3697205,74.75442505,0.876644373,9290,0.664088964,Osmancik
12404,454.3840027,186.0759735,85.98781586,0.886821926,12659,0.572985947,Osmancik
10198,400.1950073,166.5941162,78.23194122,0.882881403,10351,0.624992311,Osmancik
9817,407.7460022,170.0886536,74.70610809,0.89838022,10032,0.583061099,Osmancik
11251,431.7090149,181.7895813,79.8299408,0.898421705,11408,0.562268853,Osmancik
11489,447.2369995,182.1021271,82.12137604,0.892542481,11913,0.559456587,Osmancik
10832,420.0769958,167.8293915,84.05239868,0.865551174,11207,0.597298026,Osmancik
12992,458.8940125,183.4208221,92.05143738,0.864949286,13372,0.775919735,Osmancik
10787,401.2550049,160.0178833,86.63780212,0.840748608,11010,0.658346057,Osmancik
12440,434.8049927,173.3927917,92.69048309,0.845124602,12716,0.680339098,Osmancik
9585,397.7200012,163.8531189,75.40805817,0.887806237,9759,0.726301432,Osmancik
10803,411.3099976,165.2231293,84.78220367,0.858306348,11098,0.643073976,Osmancik
14092,466.447998,185.1782379,98.08610535,0.84819454,14434,0.663840234,Osmancik
10623,423.0230103,175.0342712,78.42090607,0.894017696,10897,0.587295473,Osmancik
10589,408.756012,167.8834076,81.0369873,0.875786841,10775,0.617938817,Osmancik
12899,462.2690125,190.4305267,87.37380981,0.88852793,13132,0.682956517,Osmancik
11462,424.5570068,175.4199982,84.14051819,0.87745893,11650,0.798245013,Osmancik
12433,442.4819946,173.859314,93.10706329,0.844515562,12769,0.629837871,Osmancik
10150,405.7369995,164.7185516,80.26424408,0.87324518,10338,0.59270072,Osmancik
11850,434.6220093,180.0014496,84.9884491,0.88151598,12073,0.792112291,Osmancik
10763,411.2829895,168.5705872,81.79901886,0.874374986,10963,0.767305911,Osmancik
11764,428.5610046,171.5862732,88.72550201,0.855931163,12125,0.6880337,Osmancik
11665,435.7059937,182.7518921,81.97319794,0.893758178,11895,0.645902574,Osmancik
11147,417.4620056,169.3327179,84.87739563,0.865304708,11331,0.715468526,Osmancik
13645,454.6149902,182.6046448,95.70824432,0.85163939,13819,0.627529442,Osmancik
10854,415.2799988,170.1440277,82.00539398,0.876184225,11071,0.623721421,Osmancik
12312,447.7170105,178.9607391,88.51752472,0.869109452,12593,0.618320584,Osmancik
11652,429.5209961,172.4120483,87.48265839,0.861707985,11982,0.630519509,Osmancik
13460,451.0480042,181.4749908,95.35157776,0.850839674,13697,0.725997865,Osmancik
11444,424.368988,174.2206573,84.26457214,0.875252783,11638,0.656569123,Osmancik
11859,436.2529907,184.635376,82.1749115,0.895497799,12049,0.64813906,Osmancik
12650,438.144989,175.8398285,92.56993866,0.850209355,12871,0.794348538,Osmancik
11227,427.8110046,179.5554352,80.3201828,0.89436996,11430,0.592704058,Osmancik
12279,455.4150085,191.6533356,82.47570038,0.90266788,12549,0.592044353,Osmancik
11694,431.3890076,177.0701599,85.1100235,0.87690866,11875,0.687882364,Osmancik
11419,431.5130005,175.9565277,83.67269897,0.87969923,11732,0.667777777,Osmancik
11357,427.0409851,178.5951538,81.39303589,0.890112698,11546,0.596731842,Osmancik
12339,453.2640076,191.5043793,82.77468872,0.901761532,12534,0.618930578,Osmancik
11792,443.9110107,186.1972351,81.23108673,0.899818897,12012,0.625338078,Osmancik
11377,429.3859863,172.5396423,85.88433838,0.867311478,11746,0.735423386,Osmancik
12073,439.7990112,177.3865051,87.63169861,0.869453073,12337,0.684177697,Osmancik
13010,450.5610046,186.1474457,90.26013947,0.87457782,13184,0.633367419,Osmancik
12188,434.2130127,171.7588959,91.43890381,0.846513152,12529,0.62196368,Osmancik
11417,419.2749939,170.1563721,86.50347137,0.861135006,11584,0.631436288,Osmancik
10811,420.2319946,174.5891571,79.97838593,0.88890332,11027,0.683807731,Osmancik
11062,411.1090088,167.8031921,84.98282623,0.862273157,11242,0.822575867,Osmancik
11745,426.7659912,179.015274,84.02513885,0.88299942,11904,0.685399175,Osmancik
11363,423.2659912,175.8741608,83.84262848,0.8790555,11548,0.791350365,Osmancik
13524,472.7349854,192.0857849,91.37776947,0.879600346,13947,0.59629631,Osmancik
10491,411.9949951,174.7058105,77.03625488,0.897532403,10658,0.767615438,Osmancik
10815,414.0620117,171.3505096,80.88232422,0.881583273,11015,0.727645814,Osmancik
13269,458.493988,183.4043579,93.3401413,0.860807359,13619,0.610742867,Osmancik
9962,408.7210083,165.8337708,78.49386597,0.880885899,10231,0.618680894,Osmancik
12164,435.0859985,177.5858002,88.19933319,0.867946565,12354,0.710223615,Osmancik
12434,437.8970032,183.2287292,87.01015472,0.88005501,12605,0.725014567,Osmancik
11107,408.4580078,162.1762848,87.87323761,0.840483069,11330,0.661130965,Osmancik
12483,437.4020081,173.4919739,92.70433807,0.845267296,12767,0.77534163,Osmancik
12494,437.2189941,179.2800751,89.50730133,0.866452456,12729,0.705238223,Osmancik
13415,464.2929993,191.9577789,89.88296509,0.88359952,13660,0.580660522,Osmancik
12868,454.8590088,191.5861511,86.5089035,0.892250657,13082,0.786744952,Osmancik
13034,449.8510132,180.1970978,93.86511993,0.853616178,13333,0.623159289,Osmancik
12918,459.8280029,193.3465729,86.05883026,0.895480156,13179,0.776695549,Osmancik
12260,453.2380066,190.8468628,83.03070831,0.900399268,12586,0.788323045,Osmancik
12419,452.1990051,183.3866119,87.75106812,0.878085852,12720,0.582286179,Osmancik
12881,457.7839966,192.6271667,86.60134888,0.893239975,13109,0.57203126,Osmancik
12624,452.7319946,192.1109619,84.61237335,0.897784531,12791,0.565591395,Osmancik
12437,434.6719971,174.9661865,91.87350464,0.851044893,12670,0.728630841,Osmancik
14026,467.7650146,191.7354126,94.24736786,0.870849848,14222,0.627730012,Osmancik
11271,404.4639893,158.9888306,91.3405838,0.818497956,11462,0.670095146,Osmancik
11929,436.8630066,177.1895447,86.98806763,0.871197701,12230,0.693546534,Osmancik
12387,442.269989,177.719635,90.97150421,0.859055698,12754,0.585065186,Osmancik
12837,445.6380005,178.198288,93.73123169,0.850488245,13197,0.7629264,Osmancik
12638,454.5610046,187.5693665,86.98496246,0.885967016,12902,0.768594563,Osmancik
10594,401.243988,167.1878052,81.09770966,0.874475598,10738,0.787775159,Osmancik
12337,446.2200012,180.5418091,87.79290771,0.873806,12628,0.612927258,Osmancik
12249,440.3859863,178.5881042,88.66049957,0.868063927,12538,0.77319783,Osmancik
12198,442.42099,183.6641846,85.49795532,0.885041356,12391,0.713834286,Osmancik
11523,441.4030151,183.0505981,81.27246094,0.896032214,11815,0.782812476,Osmancik
12094,432.3909912,173.418808,89.67160034,0.855936348,12318,0.637869179,Osmancik
10246,419.9500122,178.9237061,74.24162292,0.909851253,10525,0.777862132,Osmancik
10578,414.6199951,167.7519226,81.58570099,0.873765588,10899,0.603973985,Osmancik
12131,444.9259949,183.838089,85.05927277,0.886522353,12419,0.784162879,Osmancik
13340,474.6820068,201.3853302,85.88858795,0.904492855,13603,0.701662123,Osmancik
11387,434.7929993,182.1069336,80.46818542,0.897077501,11612,0.564719319,Osmancik
12331,441.4400024,175.6099243,90.82543182,0.855864644,12617,0.61939925,Osmancik
12297,440.6010132,173.326355,92.03753662,0.847367346,12678,0.722163498,Osmancik
11776,430.3330078,173.5693054,87.46633148,0.863745987,12011,0.616673648,Osmancik
12823,450.6409912,180.697525,91.78144836,0.861399174,13195,0.697850347,Osmancik
10973,419.2630005,169.8407745,83.49603271,0.870813489,11285,0.77767539,Osmancik
13361,456.7449951,183.1962738,93.64110565,0.859490454,13610,0.685601413,Osmancik
9414,407.8250122,179.5458832,66.91815948,0.927948713,9583,0.810433865,Osmancik
10997,421.4849854,171.5614166,82.59305573,0.876490176,11249,0.610334098,Osmancik
11502,425.9559937,173.2731934,85.45619202,0.869922996,11776,0.637583137,Osmancik
12031,444.4620056,184.7829895,84.48427582,0.889359772,12253,0.58845681,Osmancik
13095,449.3460083,180.7814026,92.73416138,0.858410716,13294,0.637226284,Osmancik
11670,434.0859985,172.9773407,87.95358276,0.861080408,12102,0.666476309,Osmancik
12214,444.2919922,180.8753967,87.6839447,0.874638677,12525,0.625845432,Osmancik
10819,413.2569885,165.1613922,84.57161713,0.858952999,11091,0.609521151,Osmancik
11217,424.0849915,168.6538391,86.48292542,0.858517885,11546,0.771882713,Osmancik
12574,466.519989,197.8632355,81.88799286,0.910339832,12902,0.661789477,Osmancik
10884,406.7189941,156.7771301,89.60812378,0.820557654,11233,0.723670185,Osmancik
12749,443.4370117,177.1732025,92.91597748,0.851449966,13028,0.740102172,Osmancik
10412,408.7200012,163.7529144,82.41429138,0.864120841,10735,0.689308167,Osmancik
12737,445.1539917,178.9357452,91.93397522,0.857920706,12942,0.618541181,Osmancik
10360,411.2399902,169.4011078,78.57222748,0.885927558,10538,0.784848511,Osmancik
10809,426.0539856,176.3165588,79.29938507,0.893151581,11121,0.748960614,Osmancik
11890,434.026001,178.1897736,85.3498764,0.877824187,12132,0.715920031,Osmancik
12013,443.4779968,189.286911,81.28727722,0.903095603,12160,0.567775786,Osmancik
12323,438.6530151,174.6047516,91.00724792,0.853423178,12504,0.615657449,Osmancik
11669,432.098999,175.2770538,86.84152985,0.86863476,11886,0.779804885,Osmancik
11658,443.2609863,179.8141937,83.87640381,0.884541512,12024,0.593101323,Osmancik
10800,406.4830017,163.4089661,85.19110107,0.853350997,10960,0.630656958,Osmancik
12280,444.4230042,182.7072449,86.71579742,0.880192935,12565,0.663389325,Osmancik
11639,428.3120117,172.3714752,87.17017365,0.862702906,11836,0.706936359,Osmancik
11145,420.3150024,169.1323395,85.58922577,0.86250484,11364,0.771280289,Osmancik
10036,402.8590088,166.1565857,77.91069031,0.883251667,10255,0.591570854,Osmancik
11860,432.0589905,174.3138275,88.15498352,0.862694323,12140,0.710860729,Osmancik
11778,432.2569885,173.4862061,87.75865173,0.862619281,12104,0.664972901,Osmancik
11759,426.1380005,173.6890717,87.18202209,0.864900708,11941,0.693664491,Osmancik
12373,438.881012,175.827301,90.91231537,0.855952382,12622,0.768175304,Osmancik
13218,458.7630005,183.630661,93.50395966,0.860650718,13547,0.776615739,Osmancik
11656,434.3959961,175.5900726,85.71838379,0.872746706,11955,0.595179737,Osmancik
12086,438.5029907,179.4166412,86.54946899,0.875954509,12292,0.62947917,Osmancik
14009,481.9769897,198.5250854,91.06323242,0.888591766,14455,0.684200227,Osmancik
11454,419.3129883,174.1763153,84.3767395,0.874828398,11604,0.822136104,Osmancik
11923,432.3340149,174.236618,88.13159943,0.862641633,12187,0.62450242,Osmancik
11469,429.8580017,175.5099487,85.11319733,0.874543011,11709,0.78922379,Osmancik
11451,426.2470093,176.1217957,84.35531616,0.877836645,11666,0.608480811,Osmancik
12831,452.7200012,184.246521,89.26257324,0.874805868,13073,0.611232877,Osmancik
12201,443.4559937,178.085556,88.47780609,0.86784929,12544,0.639130414,Osmancik
11794,434.618988,176.4444427,86.10284424,0.87285012,12110,0.598376453,Osmancik
11487,428.0889893,173.9547729,85.48769379,0.870913506,11695,0.648616612,Osmancik
12863,448.5079956,182.861908,90.77281189,0.868093371,13133,0.736206532,Osmancik
11070,419.4030151,173.5750427,82.15421295,0.88089776,11266,0.600585938,Osmancik
12220,436.9819946,171.4109192,92.14522552,0.843219638,12653,0.623978734,Osmancik
11690,432.5190125,183.0266266,82.307724,0.893177867,11846,0.57891351,Osmancik
12416,449.7399902,190.6075592,83.51945496,0.89888972,12607,0.677211761,Osmancik
10629,416.8900146,172.190918,79.67411804,0.88651073,10819,0.694932997,Osmancik
11379,438.1640015,182.2000885,80.88666534,0.896054447,11735,0.594141603,Osmancik
11825,437.4509888,182.3555756,83.6619873,0.888547361,12044,0.730028391,Osmancik
11314,424.0849915,178.7831573,81.83676147,0.889084458,11482,0.760451674,Osmancik
10805,410.4450073,164.7044373,84.79467773,0.857292712,11050,0.584971011,Osmancik
12613,450.2059937,184.8757324,88.06604004,0.879254341,12832,0.607299328,Osmancik
10289,406.5379944,170.2439728,77.37797546,0.890740454,10522,0.624408305,Osmancik
10852,433.644989,177.9626312,80.45235443,0.891980231,11315,0.776085258,Osmancik
9798,416.6679993,182.4251862,69.40626526,0.924795628,9994,0.586706579,Osmancik
10847,414.4509888,165.5851746,85.0072937,0.85816437,11148,0.679721773,Osmancik
11433,426.9249878,175.868515,84.19808197,0.877948105,11719,0.607524335,Osmancik
10502,402.8340149,162.6251373,83.31459808,0.858800173,10798,0.639196575,Osmancik
11296,424.7009888,169.2068939,87.00450134,0.857676268,11626,0.611023962,Osmancik
11378,426.6140137,179.3922119,81.97147369,0.889497519,11535,0.596800447,Osmancik
10318,413.2109985,173.160965,76.91556549,0.895934939,10614,0.681956351,Osmancik
9862,396.8619995,166.7616577,75.7184906,0.890975118,10064,0.640389621,Osmancik
11139,423.3240051,173.0767059,82.68975067,0.878488421,11380,0.716426551,Osmancik
12269,435.6560059,175.9555206,90.2980957,0.858276784,12583,0.778835773,Osmancik
10780,407.1579895,163.3930206,85.59427643,0.851807356,11096,0.673749983,Osmancik
11867,434.8129883,185.704483,81.847229,0.897635221,12004,0.681072056,Osmancik
10968,406.7940063,161.5101318,87.89692688,0.838943005,11184,0.693738163,Osmancik
12381,434.1589966,173.1007385,91.96291351,0.847203732,12643,0.743157268,Osmancik
10745,422.2330017,183.709549,75.03774261,0.912776828,10883,0.822300434,Osmancik
11366,423.1149902,171.9066467,85.57929993,0.86727792,11599,0.611404002,Osmancik
12605,448.8460083,186.7164459,86.67118073,0.885737717,12804,0.725969017,Osmancik
11983,430.631012,175.6786499,87.90483093,0.865810037,12248,0.622267246,Osmancik
11385,436.6069946,180.0699005,82.65318298,0.888433099,11778,0.759759784,Osmancik
12053,449.6040039,189.5009918,82.26611328,0.900855184,12295,0.564464033,Osmancik
11964,447.506012,191.4438477,80.27490997,0.907841682,12166,0.754683673,Osmancik
12577,443.1459961,181.5305481,89.81943512,0.869012773,12826,0.605565965,Osmancik
10492,405.9100037,162.7976532,83.49519348,0.858462036,10888,0.629129946,Osmancik
